Zeitstempel,Strombilanz Schweiz,Strombudget Schweiz,Stromverbrauch Schweiz
2018-09-19 00:00:00+00:00,341123.8795624997,2197820.0728125,1856696.1932500002
2018-09-19 04:00:00+00:00,146456.1607499998,2628115.310125,2481659.149375
2018-09-19 08:00:00+00:00,145120.09499999974,2709749.7743125,2564629.6793125
2018-09-19 12:00:00+00:00,242543.43581249984,2679301.9754999997,2436758.5396875
2018-09-19 16:00:00+00:00,133878.9977500001,2673241.1693125004,2539362.1715625003
2018-09-19 20:00:00+00:00,212262.10231249966,2352887.2838749997,2140625.1815625
2018-09-20 00:00:00+00:00,367638.0431875,2242816.222875,1875178.1796875
2018-09-20 04:00:00+00:00,124958.76695149997,2706531.3279515,2581572.561
2018-09-20 08:00:00+00:00,119737.35370831285,2704240.0601458126,2584502.7064374997
2018-09-20 12:00:00+00:00,140141.1751561244,2616431.4690936245,2476290.2939375
2018-09-20 16:00:00+00:00,140338.73089825036,2891353.1703357506,2751014.4394375
2018-09-20 20:00:00+00:00,222749.73962656222,2286155.001564062,2063405.2619375
2018-09-21 00:00:00+00:00,390199.55531249987,2180933.0799375,1790733.524625
2018-09-21 04:00:00+00:00,138629.02378693735,2507023.290474437,2368394.2666875
2018-09-21 08:00:00+00:00,131241.3013835,2695016.016946,2563774.7155625
2018-09-21 12:00:00+00:00,140445.98875000002,2553031.4881875003,2412585.4994375003
2018-09-21 16:00:00+00:00,141200.19591324963,2585674.19328825,2444473.9973750003
2018-09-21 20:00:00+00:00,168714.5044375006,2204790.2058125003,2036075.7013749997
2018-09-22 00:00:00+00:00,358138.386375,2124687.917,1766549.530625
2018-09-22 04:00:00+00:00,224719.39462499996,2203347.0698125,1978627.6751875
2018-09-22 08:00:00+00:00,105158.16093750042,2123429.301125,2018271.1401874998
2018-09-22 12:00:00+00:00,135655.35924999975,1958136.8018749997,1822481.442625
2018-09-22 16:00:00+00:00,128556.3996875002,2149092.4361875,2020536.0365
2018-09-22 20:00:00+00:00,232729.36507806252,1977631.8467030625,1744902.481625
2018-09-23 00:00:00+00:00,443502.9175624999,1964224.8648124998,1520721.94725
2018-09-23 04:00:00+00:00,390188.5569840623,1964498.0622340625,1574309.5052500002
2018-09-23 08:00:00+00:00,286007.38049999997,1884262.7228124999,1598255.3423124999
2018-09-23 12:00:00+00:00,454071.4366875,2071928.1265,1617856.6898125
2018-09-23 16:00:00+00:00,182098.472015562,2218725.1489530625,2036626.6769375005
2018-09-23 20:00:00+00:00,270220.3345936253,2088047.3910936252,1817827.0565
2018-09-24 00:00:00+00:00,485962.3579061255,2166249.815031125,1680287.4571249997
2018-09-24 04:00:00+00:00,226253.9543905626,2422898.6445155623,2196644.6901249997
2018-09-24 08:00:00+00:00,151429.45554656256,2498383.633171562,2346954.1776249995
2018-09-24 12:00:00+00:00,134863.58214356238,2332242.2125185626,2197378.630375
2018-09-24 16:00:00+00:00,132603.36528924992,2435263.23110175,2302659.8658125
2018-09-24 20:00:00+00:00,231326.0634484375,2197230.738698438,1965904.6752500003
2018-09-25 00:00:00+00:00,436291.46647768747,2218749.0192276873,1782457.5527499998
2018-09-25 04:00:00+00:00,155446.8414451871,2434294.396632687,2278847.5551875
2018-09-25 08:00:00+00:00,147871.7122744373,2581877.6137744375,2434005.9015
2018-09-25 12:00:00+00:00,214589.3412708752,2440065.125708375,2225475.7844375
2018-09-25 16:00:00+00:00,125059.53073231224,2520823.3861073125,2395763.8553750003
2018-09-25 20:00:00+00:00,254805.46530962456,2203221.222309625,1948415.7570000002
2018-09-26 00:00:00+00:00,378021.34879356273,2137428.3130435627,1759406.96425
2018-09-26 04:00:00+00:00,111781.79930962436,2495968.787122125,2384186.9878125004
2018-09-26 08:00:00+00:00,109708.80700712511,2599373.862569625,2489665.0555625
2018-09-26 12:00:00+00:00,109865.0819027503,2573941.8338402505,2464076.7519375
2018-09-26 16:00:00+00:00,112603.0850466257,2510986.3990466255,2398383.314
2018-09-26 20:00:00+00:00,135698.5973603751,2174946.639922875,2039248.0425624999
2018-09-27 00:00:00+00:00,313077.0529309998,2054431.5252434998,1741354.4723125
2018-09-27 04:00:00+00:00,117285.58784087468,2617286.6726533747,2500001.0848125
2018-09-27 08:00:00+00:00,112878.1444458128,2751949.6176958126,2639071.47325
2018-09-27 12:00:00+00:00,109593.72690843791,2736700.0020334376,2627106.2751249997
2018-09-27 16:00:00+00:00,119786.82469375012,2646556.70569375,2526769.881
2018-09-27 20:00:00+00:00,115736.88977893721,2277580.3251539376,2161843.4353750004
2018-09-28 00:00:00+00:00,346455.3766384374,2166068.0915759373,1819612.7149375
2018-09-28 04:00:00+00:00,118614.82630650047,2618662.7752440004,2500047.9489375
2018-09-28 08:00:00+00:00,107947.20822331263,2623738.7104108124,2515791.5021875
2018-09-28 12:00:00+00:00,116785.33460474992,2447939.9647922497,2331154.6301875
2018-09-28 16:00:00+00:00,102049.11023662472,2475329.776736625,2373280.6665000003
2018-09-28 20:00:00+00:00,212531.01000387524,2278553.298628875,2066022.2886249998
2018-09-29 00:00:00+00:00,524366.2129790629,2389227.7806665627,1864861.5676874998
2018-09-29 04:00:00+00:00,307277.86164806224,2375604.1291480623,2068326.2675
2018-09-29 08:00:00+00:00,149862.09847531235,2441361.7114128126,2291499.6129375002
2018-09-29 12:00:00+00:00,299877.14944774983,2516056.81144775,2216179.662
2018-09-29 16:00:00+00:00,102630.50828706287,2432904.418224563,2330273.9099375
2018-09-29 20:00:00+00:00,129187.77792274999,2257766.90592275,2128579.128
2018-09-30 00:00:00+00:00,377779.84723468754,2228299.6367346877,1850519.7895000002
2018-09-30 04:00:00+00:00,302415.22406906215,2282930.0029440625,1980514.7788750003
2018-09-30 08:00:00+00:00,232548.7720463751,2412237.064358875,2179688.2923125
2018-09-30 12:00:00+00:00,296447.4304652498,2273166.32296525,1976718.8925
2018-09-30 16:00:00+00:00,115470.05393712502,2629605.872374625,2514135.8184375
2018-09-30 20:00:00+00:00,208753.0991448122,2633324.6847073124,2424571.5855625
2018-10-01 00:00:00+00:00,336648.8838452501,2641376.55378275,2304727.6699375
2018-10-01 04:00:00+00:00,124991.44992237492,2815164.719297375,2690173.269375
2018-10-01 08:00:00+00:00,114175.23334831186,3028678.140223312,2914502.9068750003
2018-10-01 12:00:00+00:00,112251.53065424971,3201711.53584175,3089460.0051875003
2018-10-01 16:00:00+00:00,115927.14639024995,2829645.9788902495,2713718.8324999996
2018-10-01 20:00:00+00:00,169226.76532224938,2482259.5403222498,2313032.7750000004
2018-10-02 00:00:00+00:00,183267.3291875003,2412710.51225,2229443.1830625
2018-10-02 04:00:00+00:00,106792.22726243734,2938734.7254499374,2831942.4981875
2018-10-02 08:00:00+00:00,102893.27409368753,2931018.1018436877,2828124.82775
2018-10-02 12:00:00+00:00,111120.79434037535,2949259.168027875,2838138.3736874997
2018-10-02 16:00:00+00:00,113295.32558912504,2899218.936276625,2785923.6106875
2018-10-02 20:00:00+00:00,144098.43286656262,2414904.0071165627,2270805.57425
2018-10-03 00:00:00+00:00,193917.09556249995,2363407.4568125,2169490.36125
2018-10-03 04:00:00+00:00,112101.16941606253,2873913.3909160625,2761812.2215
2018-10-03 08:00:00+00:00,106715.67321474943,2897855.6324647497,2791139.9592500003
2018-10-03 12:00:00+00:00,105431.55796799995,2850698.4360929998,2745266.878125
2018-10-03 16:00:00+00:00,101836.65330012515,2747006.482487625,2645169.8291875
2018-10-03 20:00:00+00:00,159668.8822141881,2516264.835964188,2356595.95375
2018-10-04 00:00:00+00:00,316001.9111405625,2509327.6444530627,2193325.7333125
2018-10-04 04:00:00+00:00,120754.4462579377,2874228.3496329375,2753473.9033749998
2018-10-04 08:00:00+00:00,108045.28918475006,2750239.5365597503,2642194.2473750003
2018-10-04 12:00:00+00:00,106301.86837500008,2697960.247,2591658.378625
2018-10-04 16:00:00+00:00,102497.98893906223,2767648.5933140623,2665150.604375
2018-10-04 20:00:00+00:00,142636.86851900024,2377182.6652065,2234545.7966874996
2018-10-05 00:00:00+00:00,239781.24487499986,2361843.62125,2122062.376375
2018-10-05 04:00:00+00:00,103627.24776843796,2883042.287080938,2779415.0393125
2018-10-05 08:00:00+00:00,109427.23862881213,2828479.3491913127,2719052.1105625005
2018-10-05 12:00:00+00:00,114460.42481312528,2714959.793688125,2600499.3688749997
2018-10-05 16:00:00+00:00,113121.90584737482,2745565.4114723746,2632443.5056249998
2018-10-05 20:00:00+00:00,178131.02631249977,2663533.7153125,2485402.6890000002
2018-10-06 00:00:00+00:00,224940.47718750034,2470216.9293125,2245276.452125
2018-10-06 04:00:00+00:00,119310.10412500007,2485435.7065000003,2366125.6023750002
2018-10-06 08:00:00+00:00,128064.06987500004,2655447.5085,2527383.438625
2018-10-06 12:00:00+00:00,176523.4292534371,2428868.0327534373,2252344.6035
2018-10-06 16:00:00+00:00,92628.04310949985,2430333.2386095,2337705.1955000004
2018-10-06 20:00:00+00:00,207922.2237568749,2427301.986944375,2219379.7631875
2018-10-07 00:00:00+00:00,276874.2124375,2298561.74075,2021687.5283124999
2018-10-07 04:00:00+00:00,236266.25075000012,2294670.9233750002,2058404.6726250001
2018-10-07 08:00:00+00:00,473074.6558750002,2253645.615625,1780570.95975
2018-10-07 12:00:00+00:00,460914.84725000034,2154384.2928125,1693469.4455624998
2018-10-07 16:00:00+00:00,111000.08072406193,2436308.7045365623,2325308.6238125004
2018-10-07 20:00:00+00:00,226228.23618749995,2455002.1023124997,2228773.8661249997
2018-10-08 00:00:00+00:00,278578.27118749963,2387211.412875,2108633.1416875003
2018-10-08 04:00:00+00:00,110409.74508656282,2821475.072336563,2711065.32725
2018-10-08 08:00:00+00:00,101330.61582275014,2837543.78707275,2736213.1712499997
2018-10-08 12:00:00+00:00,100892.27849825006,2876678.39112325,2775786.112625
2018-10-08 16:00:00+00:00,114003.67036149977,2937678.617799,2823674.9474375
2018-10-08 20:00:00+00:00,119999.29956249986,2375186.5675,2255187.2679375
2018-10-09 00:00:00+00:00,201648.82568750018,2366924.541625,2165275.7159375
2018-10-09 04:00:00+00:00,104125.54564393731,2821006.5103314375,2716880.9646875
2018-10-09 08:00:00+00:00,103794.55756249977,2891333.830625,2787539.2730625
2018-10-09 12:00:00+00:00,107087.93170999968,2898313.4383349996,2791225.506625
2018-10-09 16:00:00+00:00,114942.69650712563,2904681.365882125,2789738.6693749996
2018-10-09 20:00:00+00:00,117831.17594650015,2447296.0406965,2329464.8647499997
2018-10-10 00:00:00+00:00,174096.75938343722,2396791.196883437,2222694.4375
2018-10-10 04:00:00+00:00,110908.98905949993,2884889.384622,2773980.3955625
2018-10-10 08:00:00+00:00,122750.7717591878,2858022.675384188,2735271.9036250003
2018-10-10 12:00:00+00:00,114956.1092193122,2825468.2437193124,2710512.1345
2018-10-10 16:00:00+00:00,116503.64369587507,2805845.535570875,2689341.8918749997
2018-10-10 20:00:00+00:00,151736.13762499997,2371387.537875,2219651.40025
2018-10-11 00:00:00+00:00,170810.93632806232,2286493.1198280626,2115682.1835000003
2018-10-11 04:00:00+00:00,107595.33167993743,2703714.7071174374,2596119.3754375
2018-10-11 08:00:00+00:00,113003.78838925064,2900684.9343892504,2787681.1459999997
2018-10-11 12:00:00+00:00,109657.18776362529,2863830.380201125,2754173.1924374998
2018-10-11 16:00:00+00:00,112905.06609881204,2786189.2115988126,2673284.1455000006
2018-10-11 20:00:00+00:00,154693.18474631198,2383318.301058812,2228625.1163125
2018-10-12 00:00:00+00:00,216268.29876081273,2388677.3967608125,2172409.0979999998
2018-10-12 04:00:00+00:00,128814.1949570002,2891191.032707,2762376.83775
2018-10-12 08:00:00+00:00,117354.81035937509,2820839.226734375,2703484.416375
2018-10-12 12:00:00+00:00,105519.00553399976,2751590.0620965,2646071.0565625
2018-10-12 16:00:00+00:00,108724.8943535625,2764442.7036035624,2655717.80925
2018-10-12 20:00:00+00:00,215805.3152082502,2572281.10652075,2356475.7913125
2018-10-13 00:00:00+00:00,328775.6893000626,2553642.0749875624,2224866.3856875
2018-10-13 04:00:00+00:00,173825.23386056256,2647852.8052980625,2474027.5714375
2018-10-13 08:00:00+00:00,356084.05338287493,2613367.503195375,2257283.4498125003
2018-10-13 12:00:00+00:00,414907.30944,2603728.887065,2188821.577625
2018-10-13 16:00:00+00:00,143321.3241335624,2645660.330946062,2502339.0068125
2018-10-13 20:00:00+00:00,283577.17961306265,2468955.2986130626,2185378.119
2018-10-14 00:00:00+00:00,393307.06137512485,2407570.705312625,2014263.6439375002
2018-10-14 04:00:00+00:00,342496.7276290627,2453929.147254063,2111432.419625
2018-10-14 08:00:00+00:00,442014.0976495622,2319796.7125870623,1877782.6149375
2018-10-14 12:00:00+00:00,419691.2075419999,2168069.5071044997,1748378.2995624999
2018-10-14 16:00:00+00:00,153611.0401991252,2532659.8871991253,2379048.847
2018-10-14 20:00:00+00:00,321676.96744437516,2565046.2156943753,2243369.24825
2018-10-15 00:00:00+00:00,400557.33734300034,2492905.7144680005,2092348.377125
2018-10-15 04:00:00+00:00,116752.04912906233,2710628.9375665626,2593876.8884375
2018-10-15 08:00:00+00:00,125921.27885956317,2714390.572859563,2588469.2939999998
2018-10-15 12:00:00+00:00,113444.27966206241,2608226.380099562,2494782.1004374996
2018-10-15 16:00:00+00:00,98893.9320828747,2817797.502082875,2718903.5700000003
2018-10-15 20:00:00+00:00,137575.49846768752,2543340.3796551875,2405764.8811875
2018-10-16 00:00:00+00:00,232669.58388118725,2496560.779631187,2263891.19575
2018-10-16 04:00:00+00:00,106928.25800575037,2919758.97244325,2812830.7144374996
2018-10-16 08:00:00+00:00,112778.49135925015,3007153.11729675,2894374.6259375
2018-10-16 12:00:00+00:00,100817.84186081262,2871817.7560483124,2770999.9141875
2018-10-16 16:00:00+00:00,104288.71391756227,2893358.8325425624,2789070.118625
2018-10-16 20:00:00+00:00,147787.17539706174,2535512.832709562,2387725.6573125003
2018-10-17 00:00:00+00:00,257141.32808587514,2581414.060335875,2324272.73225
2018-10-17 04:00:00+00:00,114570.23608850036,3025577.407901,2911007.1718125
2018-10-17 08:00:00+00:00,107610.83008906245,3058346.7800890626,2950735.95
2018-10-17 12:00:00+00:00,104234.87997481227,2830781.2250998123,2726546.345125
2018-10-17 16:00:00+00:00,108116.56043581245,2894993.5454983125,2786876.9850625
2018-10-17 20:00:00+00:00,108433.12734425021,2536597.32159425,2428164.1942499997
2018-10-18 00:00:00+00:00,171064.60741093755,2473207.665598437,2302143.0581874996
2018-10-18 04:00:00+00:00,106679.37198293814,2973554.5861704377,2866875.2141874996
2018-10-18 08:00:00+00:00,108700.0666863746,2968369.753623875,2859669.6869375003
2018-10-18 12:00:00+00:00,109328.58532381244,2949530.8403238123,2840202.255
2018-10-18 16:00:00+00:00,118288.0052733752,3005660.3937108754,2887372.3884375
2018-10-18 20:00:00+00:00,118363.78886849992,2464477.1293059997,2346113.3404375
2018-10-19 00:00:00+00:00,204905.71573056234,2401388.8586055622,2196483.142875
2018-10-19 04:00:00+00:00,109680.16935925,2868030.6249217503,2758350.4555625003
2018-10-19 08:00:00+00:00,101706.78416931257,2799615.985106813,2697909.2009375
2018-10-19 12:00:00+00:00,101157.49608425004,2844649.75870925,2743492.262625
2018-10-19 16:00:00+00:00,114987.18823312549,2882215.7619831255,2767228.57375
2018-10-19 20:00:00+00:00,101310.20419931272,2404983.6094493126,2303673.40525
2018-10-20 00:00:00+00:00,127242.93221181259,2347328.7210243125,2220085.7888125
2018-10-20 04:00:00+00:00,99921.10687593697,2573911.762938437,2473990.6560625
2018-10-20 08:00:00+00:00,172958.70175962523,2454985.297697125,2282026.5959375
2018-10-20 12:00:00+00:00,279259.8807613747,2506027.760198875,2226767.8794375
2018-10-20 16:00:00+00:00,103011.64488068735,2608897.7611931874,2505886.1163125
2018-10-20 20:00:00+00:00,195887.2107430622,2347234.8502430627,2151347.6395000005
2018-10-21 00:00:00+00:00,319746.80399656226,2343917.7850590623,2024170.9810625
2018-10-21 04:00:00+00:00,265803.0822968753,2378742.4733593753,2112939.3910625
2018-10-21 08:00:00+00:00,379058.03635243746,2338025.8044774374,1958967.768125
2018-10-21 12:00:00+00:00,400157.1747119997,2309214.341712,1909057.1670000001
2018-10-21 16:00:00+00:00,114585.4899921869,2486145.6069296873,2371560.1169375004
2018-10-21 20:00:00+00:00,217486.9745585001,2281043.6790585,2063556.7045
2018-10-22 00:00:00+00:00,369510.10370306275,2301346.5998905627,1931836.4961875
2018-10-22 04:00:00+00:00,126046.17139124963,2795674.04289125,2669627.8715000004
2018-10-22 08:00:00+00:00,103541.0484494376,2831260.6020119376,2727719.5535625
2018-10-22 12:00:00+00:00,102514.17193431268,2906567.1208093124,2804052.948875
2018-10-22 16:00:00+00:00,113237.56051843753,2856921.6617059372,2743684.1011874997
2018-10-22 20:00:00+00:00,170673.06718749972,2278851.0470625,2108177.979875
2018-10-23 00:00:00+00:00,244970.7024375,2233667.5360625,1988696.833625
2018-10-23 04:00:00+00:00,104579.06954587484,2829297.597233375,2724718.5276875
2018-10-23 08:00:00+00:00,97464.5372868753,2714907.913036875,2617443.3757499997
2018-10-23 12:00:00+00:00,98074.77441199962,2698070.8074744996,2599996.0330625
2018-10-23 16:00:00+00:00,116599.00519374991,2905747.38600625,2789148.3808125
2018-10-23 20:00:00+00:00,125951.69874999998,2322133.332375,2196181.6336250002
2018-10-24 00:00:00+00:00,241907.87274999986,2287411.227,2045503.35425
2018-10-24 04:00:00+00:00,118508.80021387525,2840265.1076513752,2721756.3074375
2018-10-24 08:00:00+00:00,111902.18960200064,2729795.5152895004,2617893.3256874997
2018-10-24 12:00:00+00:00,115180.51701606251,2649752.1198285623,2534571.6028124997
2018-10-24 16:00:00+00:00,113450.5589789995,2751569.9478539997,2638119.388875
2018-10-24 20:00:00+00:00,162290.86318750004,2170851.03525,2008560.1720625001
2018-10-25 00:00:00+00:00,253655.87343749986,2230138.38825,1976482.5148125
2018-10-25 04:00:00+00:00,106335.14462643815,2797756.715688938,2691421.5710624997
2018-10-25 08:00:00+00:00,98226.98731981264,2486785.1975073125,2388558.2101875
2018-10-25 12:00:00+00:00,103852.02053387463,2508435.9065963747,2404583.8860625
2018-10-25 16:00:00+00:00,113168.56062287511,2775106.915435375,2661938.3548125
2018-10-25 20:00:00+00:00,96524.57075000065,2122322.5999375004,2025798.0291874998
2018-10-26 00:00:00+00:00,229392.5356874999,2212334.697375,1982942.1616875
2018-10-26 04:00:00+00:00,102786.10366524942,2795572.48997775,2692786.3863125006
2018-10-26 08:00:00+00:00,108855.47344531259,2992337.004195313,2883481.5307500004
2018-10-26 12:00:00+00:00,103412.01205100026,2918725.8089260003,2815313.796875
2018-10-26 16:00:00+00:00,115039.11847981252,2775914.3647923125,2660875.2463125
2018-10-26 20:00:00+00:00,154471.63170881243,2285639.0893963124,2131167.4576875
2018-10-27 00:00:00+00:00,311006.8510213746,2428677.1757713747,2117670.32475
2018-10-27 04:00:00+00:00,161243.01955193747,2475770.7694894373,2314527.7499375
2018-10-27 08:00:00+00:00,104992.68676587474,2372105.052640875,2267112.365875
2018-10-27 12:00:00+00:00,239403.7349283751,2465770.995365875,2226367.2604374997
2018-10-27 16:00:00+00:00,118162.67844050005,2547282.164628,2429119.4861875
2018-10-27 20:00:00+00:00,236564.8521663125,2218327.8585413126,1981763.006375
2018-10-28 00:00:00+00:00,424795.0205446249,2301348.480169625,1876553.4596250001
2018-10-28 04:00:00+00:00,443710.5023115,2518149.102499,2074438.6001874998
2018-10-28 08:00:00+00:00,328642.4460844998,2664623.163522,2335980.7174375
2018-10-28 12:00:00+00:00,324419.789148625,2573655.161023625,2249235.371875
2018-10-28 16:00:00+00:00,189696.3807023745,2572028.078077375,2382331.6973750005
2018-10-28 20:00:00+00:00,320879.24034512555,2442970.0773451254,2122090.837
2018-10-29 00:00:00+00:00,454179.78837499977,2277089.8169374997,1822910.0285625
2018-10-29 04:00:00+00:00,253659.7060143128,2497063.0867643123,2243403.3807499995
2018-10-29 08:00:00+00:00,119542.140083062,3022985.479458062,2903443.339375
2018-10-29 12:00:00+00:00,121974.13143812492,3077853.7216256247,2955879.5901874998
2018-10-29 16:00:00+00:00,126733.01344224997,3062696.98869225,2935963.97525
2018-10-29 20:00:00+00:00,246280.56115668686,2420228.446094187,2173947.8849375
2018-10-30 00:00:00+00:00,443544.7287499998,2406518.815,1962974.0862500002
2018-10-30 04:00:00+00:00,178333.651246625,2696161.489559125,2517827.8383125
2018-10-30 08:00:00+00:00,121081.38405556278,3044786.5770555623,2923705.1929999995
2018-10-30 12:00:00+00:00,129054.42165518738,2751184.1176551874,2622129.696
2018-10-30 16:00:00+00:00,121207.9297639369,3099592.8697639373,2978384.9400000004
2018-10-30 20:00:00+00:00,102234.36510949954,2428620.7544845,2326386.3893750003
2018-10-31 00:00:00+00:00,253347.7201121878,2382625.1013621874,2129277.3812499996
2018-10-31 04:00:00+00:00,145473.04041068722,2697309.2715981873,2551836.2311875
2018-10-31 08:00:00+00:00,108391.26480087545,2958071.694675875,2849680.4298749994
2018-10-31 12:00:00+00:00,104937.33679512516,2761779.9549826253,2656842.6181875
2018-10-31 16:00:00+00:00,112050.44388512522,3071598.878072625,2959548.4341875
2018-10-31 20:00:00+00:00,158878.78824999975,2465409.9225,2306531.13425
2018-11-01 00:00:00+00:00,394712.09993750043,2440077.7074375004,2045365.6075
2018-11-01 04:00:00+00:00,407526.2796159999,2395550.2875535,1988024.0079375
2018-11-01 08:00:00+00:00,397809.69522750005,2571857.5564775,2174047.86125
2018-11-01 12:00:00+00:00,383146.4914850623,2388014.4664850626,2004867.9750000003
2018-11-01 16:00:00+00:00,118515.3426515623,2443352.4250265625,2324837.082375
2018-11-01 20:00:00+00:00,171995.6376122497,2426175.57561225,2254179.938
2018-11-02 00:00:00+00:00,367809.3071874995,2504376.5606875,2136567.2535000006
2018-11-02 04:00:00+00:00,208911.01142012514,2465078.549232625,2256167.5378125
2018-11-02 08:00:00+00:00,96303.53602737514,2519545.233777375,2423241.69775
2018-11-02 12:00:00+00:00,93876.94124093791,2492552.2591159376,2398675.3178749997
2018-11-02 16:00:00+00:00,97160.58205037471,2659208.193362875,2562047.6113125
2018-11-02 20:00:00+00:00,128699.43318749988,2149401.4209999996,2020701.9878124997
2018-11-03 00:00:00+00:00,292767.1530624996,2356322.0591875,2063554.9061250002
2018-11-03 04:00:00+00:00,239620.00900000008,2538447.2585625,2298827.2495625
2018-11-03 08:00:00+00:00,111304.37449999945,2525785.974875,2414481.6003750004
2018-11-03 12:00:00+00:00,194514.10493750032,2484991.3911875,2290477.28625
2018-11-03 16:00:00+00:00,97944.59125000006,2453896.13525,2355951.5439999998
2018-11-03 20:00:00+00:00,127010.62924999953,2198980.466375,2071969.8371250003
2018-11-04 00:00:00+00:00,388253.6750625002,2314256.0156875,1926002.340625
2018-11-04 04:00:00+00:00,389743.4463750005,2381146.6058750004,1991403.1594999998
2018-11-04 08:00:00+00:00,284766.4084999999,2502213.989875,2217447.581375
2018-11-04 12:00:00+00:00,309523.6973749995,2358117.6875624997,2048593.9901875001
2018-11-04 16:00:00+00:00,125562.60868750047,2381631.4592500003,2256068.8505625
2018-11-04 20:00:00+00:00,273933.6308505004,2470298.974663,2196365.3438124997
2018-11-05 00:00:00+00:00,487894.5127253751,2598187.327475375,2110292.81475
2018-11-05 04:00:00+00:00,256540.60748631274,2657007.7737363125,2400467.16625
2018-11-05 08:00:00+00:00,101813.04134993721,2621254.3806624375,2519441.3393125003
2018-11-05 12:00:00+00:00,103428.49313125014,2545748.69669375,2442320.2035625
2018-11-05 16:00:00+00:00,109929.21017287532,2839660.5318603753,2729731.3216875
2018-11-05 20:00:00+00:00,205637.72802481242,2477568.7950873123,2271931.0670625
2018-11-06 00:00:00+00:00,412941.9757761881,2535954.340213688,2123012.3644375
2018-11-06 04:00:00+00:00,181207.82791268732,2527681.3818501877,2346473.5539375003
2018-11-06 08:00:00+00:00,111031.33387499955,2702089.8821249995,2591058.54825
2018-11-06 12:00:00+00:00,118202.18218749994,2745148.1165624997,2626945.9343749997
2018-11-06 16:00:00+00:00,110876.60712499963,2956453.9956874996,2845577.3885625
2018-11-06 20:00:00+00:00,245185.8731420627,2687177.5951420623,2441991.7219999996
2018-11-07 00:00:00+00:00,447088.37076018704,2522299.939072687,2075211.5683125001
2018-11-07 04:00:00+00:00,204512.82134506246,2675068.5822200626,2470555.760875
2018-11-07 08:00:00+00:00,113749.95178443752,2931354.3874094374,2817604.435625
2018-11-07 12:00:00+00:00,108423.30058781244,2848113.819775312,2739690.5191875
2018-11-07 16:00:00+00:00,107497.20585506223,2995620.4949800624,2888123.289125
2018-11-07 20:00:00+00:00,162883.68957706215,2663347.6703895624,2500463.9808125
2018-11-08 00:00:00+00:00,399264.04647981236,2617031.4090423123,2217767.3625625
2018-11-08 04:00:00+00:00,154444.4712101873,2691254.760647687,2536810.2894375
2018-11-08 08:00:00+00:00,100651.20262499992,2628011.989,2527360.786375
2018-11-08 12:00:00+00:00,93628.35112500051,2550117.4291250003,2456489.0779999997
2018-11-08 16:00:00+00:00,108511.54053518735,3017993.2583476873,2909481.7178125
2018-11-08 20:00:00+00:00,106921.66376156267,2373683.7005740628,2266762.0368125
2018-11-09 00:00:00+00:00,271690.7605894995,2622619.6718395,2350928.9112500004
2018-11-09 04:00:00+00:00,146881.55505168764,2752016.8638016875,2605135.30875
2018-11-09 08:00:00+00:00,102992.76330225077,2751449.58105225,2648456.8177499995
2018-11-09 12:00:00+00:00,100494.71110637486,2808973.316106375,2708478.605
2018-11-09 16:00:00+00:00,116557.73010131251,3224012.105851313,3107454.3757500006
2018-11-09 20:00:00+00:00,135860.04542249953,2793809.7399224997,2657949.6945
2018-11-10 00:00:00+00:00,407738.46583593776,2734050.5027109375,2326312.0368749998
2018-11-10 04:00:00+00:00,316540.9346278119,2633342.376815312,2316801.4421875
2018-11-10 08:00:00+00:00,103458.19444281282,2620485.5251303124,2517027.3306874996
2018-11-10 12:00:00+00:00,108681.2382593127,2594508.1488843127,2485826.910625
2018-11-10 16:00:00+00:00,100930.23210324999,2807640.79179075,2706710.5596875
2018-11-10 20:00:00+00:00,154897.80161368754,2637491.4289261876,2482593.6273125
2018-11-11 00:00:00+00:00,472281.42989368737,2731416.665893687,2259135.2359999996
2018-11-11 04:00:00+00:00,483162.8466815003,2614385.637369,2131222.7906874996
2018-11-11 08:00:00+00:00,263681.7879689378,2578164.4075939376,2314482.619625
2018-11-11 12:00:00+00:00,284506.02529074997,2418052.04697825,2133546.0216875
2018-11-11 16:00:00+00:00,114471.95343431272,2740646.5463718125,2626174.5929374998
2018-11-11 20:00:00+00:00,115804.74965487514,2603696.9221548755,2487892.1725000003
2018-11-12 00:00:00+00:00,335336.1819410003,2580694.9034410003,2245358.7215
2018-11-12 04:00:00+00:00,173007.1130201877,2718066.2538951878,2545059.140875
2018-11-12 08:00:00+00:00,95298.77432168741,2646653.061446687,2551354.287125
2018-11-12 12:00:00+00:00,91195.64433262497,2554882.756457625,2463687.112125
2018-11-12 16:00:00+00:00,104253.86202850007,2970999.2579035,2866745.395875
2018-11-12 20:00:00+00:00,140881.95404625032,2577525.9986087503,2436644.0445625
2018-11-13 00:00:00+00:00,473691.4017540002,2768678.759629,2294987.3578749998
2018-11-13 04:00:00+00:00,211897.97721074987,2721010.12564825,2509112.1484375
2018-11-13 08:00:00+00:00,102317.62786356267,2726165.8930510627,2623848.2651875
2018-11-13 12:00:00+00:00,96570.53956962563,2665007.2646321254,2568436.7250624998
2018-11-13 16:00:00+00:00,104395.37433681218,2906781.4263993124,2802386.0520625003
2018-11-13 20:00:00+00:00,142549.3486681874,2324182.8787931874,2181633.530125
2018-11-14 00:00:00+00:00,441266.79049931234,2804630.2083118125,2363363.4178125
